Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DOGE,2019-09-25,0.0022001418,0.0021903898,0.0022511242,0.0020723629
DOGE,2019-09-26,0.0021397931,0.0022000893,0.0022484466,0.0020049454
DOGE,2019-09-27,0.0021690222,0.0021387373,0.0022171964,0.0020893853
DOGE,2019-09-28,0.0021668525,0.0021690214,0.0022415369,0.002126871
DOGE,2019-09-29,0.0021996766,0.0021670216,0.0022433563,0.0020912931
DOGE,2019-09-30,0.0023806162,0.0022006134,0.002451838,0.0021107362
DOGE,2019-10-01,0.0023879336,0.0023806359,0.0025156729,0.0023354052
DOGE,2019-10-02,0.0023114419,0.0023879336,0.0023988308,0.0022504132
DOGE,2019-10-03,0.0022942817,0.0023114626,0.0023478641,0.0022076454
DOGE,2019-10-04,0.0023404755,0.002294382,0.0023681502,0.0022102741
DOGE,2019-10-05,0.0023373266,0.0023404755,0.0023496063,0.002255403
DOGE,2019-10-06,0.0022722978,0.0022918261,0.0023398371,0.0022196529
DOGE,2019-10-07,0.0023585791,0.0022722911,0.0023936239,0.0022100941
DOGE,2019-10-08,0.0023077623,0.0023585898,0.0023919166,0.0022774567
DOGE,2019-10-09,0.002340083,0.0023201135,0.0024078719,0.0022778119
DOGE,2019-10-10,0.0023156671,0.002340083,0.0023892175,0.0022440099
DOGE,2019-10-11,0.0022885862,0.0023156671,0.002353619,0.0021837891
DOGE,2019-10-12,0.0023245879,0.0022884961,0.0023301797,0.0022543313
DOGE,2019-10-13,0.0024604324,0.0023246565,0.0026561266,0.0022827844
DOGE,2019-10-14,0.002526997,0.0024604296,0.0027383127,0.0024082861
DOGE,2019-10-15,0.0025306633,0.00250605,0.0026002335,0.0024308271
DOGE,2019-10-16,0.0026091583,0.0025160129,0.0026283304,0.0024690326
DOGE,2019-10-17,0.0027528378,0.0026092029,0.0029768394,0.0025640272
DOGE,2019-10-18,0.0026582732,0.0027537701,0.0028931974,0.0026156217
DOGE,2019-10-19,0.0027022925,0.0026590932,0.0027997972,0.0026242065
DOGE,2019-10-20,0.0027118121,0.0027022925,0.0027749069,0.0026303864
DOGE,2019-10-21,0.0026969196,0.0027047158,0.0027665845,0.0025586728
DOGE,2019-10-22,0.0025690009,0.0026969099,0.0027659824,0.0025403814
DOGE,2019-10-23,0.0024840388,0.002514091,0.002569524,0.0023402073
DOGE,2019-10-24,0.0024989869,0.0024840388,0.0025532615,0.002405616
DOGE,2019-10-25,0.0026475543,0.0025226759,0.0027696925,0.0024680051
DOGE,2019-10-26,0.0025710455,0.0026478267,0.002969604,0.0025240448
DOGE,2019-10-27,0.0026504332,0.0026077299,0.0027960598,0.0025355495
DOGE,2019-10-28,0.0026612728,0.0026503167,0.0027553463,0.0025973304
DOGE,2019-10-29,0.0026272853,0.002661268,0.0027259958,0.0025803852
DOGE,2019-10-30,0.0026289278,0.0026274341,0.0028207968,0.0025529755
DOGE,2019-10-31,0.0025790593,0.0026289724,0.0026760034,0.0025315569
DOGE,2019-11-01,0.002633168,0.0025705925,0.0026634323,0.0025464688
DOGE,2019-11-02,0.0025944916,0.0026372466,0.002659997,0.0025209284
DOGE,2019-11-03,0.002570254,0.0025945333,0.0026395558,0.0025035586
DOGE,2019-11-04,0.0025642806,0.0025703129,0.0026405303,0.0024875645
DOGE,2019-11-05,0.002574997,0.0025735474,0.0026253406,0.0025175126
DOGE,2019-11-06,0.002548095,0.002574898,0.002626966,0.0025273819
DOGE,2019-11-07,0.0026778575,0.00254859,0.0027618764,0.0025318094
DOGE,2019-11-08,0.0026513769,0.0027362563,0.0027476824,0.0025364922
DOGE,2019-11-09,0.0026964415,0.0026515218,0.0027551984,0.0026008761
DOGE,2019-11-10,0.0027865769,0.0026963924,0.00279513,0.0026684652
DOGE,2019-11-11,0.002709923,0.0027570701,0.0027935531,0.0026207178
DOGE,2019-11-12,0.0026959451,0.0027100382,0.0027705945,0.0026132449
DOGE,2019-11-13,0.0027001153,0.0026957958,0.0027205545,0.0026114557
DOGE,2019-11-14,0.0025982759,0.0027104318,0.0027454362,0.0025683058
DOGE,2019-11-15,0.0026983873,0.0025986211,0.002703473,0.002514944
DOGE,2019-11-16,0.0027055524,0.002697156,0.0027202412,0.0025449305
DOGE,2019-11-17,0.0025942928,0.0027055525,0.0027168516,0.0025520977
DOGE,2019-11-18,0.0025387512,0.0026248451,0.0026278022,0.0024565296
DOGE,2019-11-19,0.002498707,0.0025387463,0.0025864141,0.002436345
DOGE,2019-11-20,0.0025431375,0.0025572212,0.0026177711,0.0024516852
DOGE,2019-11-21,0.0024186209,0.0025430539,0.0025600234,0.0022941122
DOGE,2019-11-22,0.0023702738,0.0023730526,0.0024449492,0.0021378973
DOGE,2019-11-23,0.0023549188,0.002370931,0.0024046657,0.0022352144
DOGE,2019-11-24,0.0022727181,0.0023561958,0.0024077367,0.0022321169
DOGE,2019-11-25,0.0022552379,0.0022487878,0.0023427639,0.0020930189
DOGE,2019-11-26,0.0022293336,0.0022554922,0.0023232222,0.0021943549
DOGE,2019-11-27,0.0023340971,0.0022295726,0.0023854788,0.0021502075
DOGE,2019-11-28,0.0022575208,0.0023348261,0.0023584825,0.002253059
DOGE,2019-11-29,0.0023477684,0.0022574831,0.0023845678,0.0022524269
DOGE,2019-11-30,0.0023269761,0.0023478834,0.0023883259,0.0022528051
